#start,dataBase test,,,,
7/06/18,10:11:21,132,-43.489889,171.537634,1802.69
7/06/18,10:11:22,156,-43.489887,171.537676,1800.69
7/06/18,10:11:23,154,-43.489887,171.537725,1799.49
7/06/18,10:11:24,151,-43.489887,171.537781,1798.86
7/06/18,10:11:25,146,-43.489888,171.537839,1798.46
7/06/18,10:11:26,139,-43.489891,171.537902,1798.06
7/06/18,10:11:27,141,-43.4899,171.537965,1797.86
7/06/18,10:11:28,149,-43.489918,171.538034,1797.46
7/06/18,10:11:29,154,-43.489943,171.538119,1796.66
7/06/18,10:11:30,149,-43.489974,171.538216,1795.86
7/06/18,10:11:31,146,-43.49002,171.538312,1794.96
7/06/18,10:11:32,142,-43.490092,171.538402,1793.66
7/06/18,10:11:33,138,-43.490174,171.538484,1792.66
7/06/18,10:11:34,139,-43.490257,171.538549,1791.66
7/06/18,10:11:35,141,-43.490347,171.538617,1790.36
7/06/18,10:11:36,141,-43.490422,171.538718,1789.46
7/06/18,10:11:37,142,-43.490499,171.538846,1788.56
7/06/18,10:11:38,142,-43.490568,171.538982,1787.76
7/06/18,10:11:39,141,-43.490673,171.53911,1786.36
7/06/18,10:11:40,140,-43.490762,171.539256,1784.96
7/06/18,10:11:41,141,-43.490817,171.539414,1783.86
