#start,A Run Down Hutt,,,,
7/06/2018,10:11:21,132,,171.537634,1802.69
7/06/2018,10:11:22,156,,171.537676,1800.69
7/06/2018,10:11:23,154,,171.537725,1799.49
7/06/2018,10:11:24,151,,171.537781,1798.86
7/06/2018,10:11:25,146,,171.537839,1798.46
7/06/2018,10:11:26,139,,171.537902,1798.06
7/06/2018,10:11:27,141,,171.537965,1797.86
7/06/2018,10:11:28,149,,171.538034,1797.46
7/06/2018,10:11:29,154,,171.538119,1796.66
7/06/2018,10:11:30,149,,171.538216,1795.86
7/06/2018,10:11:31,146,,171.538312,1794.96
7/06/2018,10:11:32,142,-43.490092,171.538402,1793.66
7/06/2018,10:11:33,138,,171.538484,1792.66
7/06/2018,10:11:34,140,,171.538549,1791.66
7/06/2018,10:11:35,140,,171.538617,1790.36
7/06/2018,10:11:36,141,,171.538718,1789.46
7/06/2018,10:11:37,142,,171.538846,1788.56
