#start,A Run Down Hutt,,,,
7/06/18,10:11:21,132,171.537634,-43.489889,1802.69
7/06/18,10:11:22,156,171.537676,-43.489887,1800.69
7/06/18,10:11:23,154,171.537725,-43.489887,1799.49
7/06/18,10:11:24,151,171.537781,-43.489887,1798.86
7/06/18,10:11:25,146,171.537839,-43.489888,1798.46
7/06/18,10:11:26,139,171.537902,-43.489891,1798.06
7/06/18,10:11:27,141,171.537965,-43.4899,1797.86
7/06/18,10:11:28,149,171.538034,-43.489918,1797.46
7/06/18,10:11:29,154,171.538119,-43.489943,1796.66
7/06/18,10:11:30,149,171.538216,-43.489974,1795.86
7/06/18,10:11:31,146,171.538312,-43.49002,1794.96
7/06/18,10:11:32,142,171.538402,-43.490092,1793.66
7/06/18,10:11:33,138,171.538484,-43.490174,1792.66
7/06/18,10:11:34,140,171.538549,-43.490257,1791.66
7/06/18,10:11:35,140,171.538617,-43.490347,1790.36
7/06/18,10:11:36,141,171.538718,-43.490422,1789.46
7/06/18,10:11:37,142,171.538846,-43.490499,1788.56
7/06/18,10:11:38,145,171.538982,-43.490568,1787.76
7/06/18,10:11:39,146,171.53911,-43.490673,1786.36
7/06/18,10:11:40,146,171.539256,-43.490762,1784.96
7/06/18,10:11:41,147,171.539414,-43.490817,1783.86
7/06/18,10:11:42,146,171.539578,-43.490853,1782.96
7/06/18,10:11:43,147,171.539743,-43.490884,1781.26
7/06/18,10:11:44,147,171.539888,-43.490917,1780.16
7/06/18,10:11:45,148,171.540017,-43.49096,1778.96
7/06/18,10:11:46,148,171.540128,-43.491022,1777.06
7/06/18,10:11:47,149,171.540235,-43.491067,1775.46
7/06/18,10:11:48,149,171.540323,-43.491127,1773.96
7/06/18,10:11:49,147,171.54039,-43.491204,1772.36
7/06/18,10:11:50,147,171.540443,-43.491269,1770.36
7/06/18,10:11:51,146,171.540456,-43.491357,1768.96
7/06/18,10:11:52,148,171.540414,-43.491467,1767.16
7/06/18,10:11:53,147,171.540376,-43.491599,1764.36
7/06/18,10:11:54,147,171.540382,-43.49173,1762.66
