#start,Walk in the woods,,,,
10/04/15,23:42:28,45,30.2553368,-97.83891084,239.5
10/04/15,23:43:05,45,30.25499189,-97.83913958,239
10/04/15,23:43:15,45,30.25469617,-97.83931962,239
10/04/15,23:43:34,45,30.2541537,-97.83977501,239.5
10/04/15,23:43:46,36,30.2539506,-97.84007056,239.5
10/04/15,23:43:58,151,30.25408605,-97.84042344,239.5
10/04/15,23:44:12,146,30.25409687,-97.84091218,239.5
10/04/15,23:44:39,139,30.25441437,-97.84136062,241.9
10/04/15,23:45:12,141,30.25468058,-97.84190049,242.9
10/04/15,23:45:40,149,30.25502592,-97.84257658,244.3
10/04/15,23:46:04,154,30.2553161,-97.84285637,246.2
10/04/15,23:46:40,149,30.25562732,-97.84329977,247.2
10/04/15,23:46:54,146,30.25576579,-97.84372373,247.7
10/04/15,23:47:26,142,30.25602437,-97.8443688,248.6
10/04/15,23:49:37,138,30.25639485,-97.84426947,248.6
10/04/15,23:50:15,139,30.25674991,-97.84409865,250.1
10/04/15,23:51:59,139,30.25742633,-97.84399136,254.4
10/04/15,23:52:46,139,30.25795967,-97.84403738,256.3
10/04/15,23:53:16,135,30.25832386,-97.8438917,257.3
10/04/15,23:53:46,132,30.2585459,-97.84358526,257.8
10/04/15,23:54:58,128,30.25880817,-97.84333305,256.3
10/04/15,23:56:02,129,30.25924009,-97.84268571,251
10/04/15,23:56:16,129,30.25931754,-97.84224994,246.7
10/04/15,23:56:32,140,30.25918963,-97.84162297,246.2
10/04/15,23:56:46,140,30.25890347,-97.84110086,244.3
10/04/15,23:56:59,140,30.2585977,-97.84063709,244.3
10/04/15,23:57:07,140,30.25832353,-97.84042838,240.9
10/04/15,23:57:29,142,30.25751132,-97.8403568,243.8
10/04/15,23:57:58,141,30.2571685,-97.84041681,245.3
10/04/15,23:58:16,146,30.25644263,-97.84040466,242.4
10/04/15,23:58:26,146,30.25598464,-97.84015069,240.5
10/04/15,23:58:38,148,30.25558147,-97.83964467,236.6
10/04/15,23:58:54,153,30.25533295,-97.83904905,236.1
