#start,A Run Down Hutt,,,,
7/06/2018,10:11:21,132,-43.489889,,1802.69
7/06/2018,10:11:22,156,-43.489887,,1800.69
7/06/2018,10:11:23,154,-43.489887,,1799.49
7/06/2018,10:11:24,151,-43.489887,,1798.86
7/06/2018,10:11:25,146,-43.489888,,1798.46
7/06/2018,10:11:26,139,-43.489891,,1798.06
7/06/2018,10:11:27,141,-43.4899,,1797.86
7/06/2018,10:11:28,149,-43.489918,,1797.46
7/06/2018,10:11:29,154,-43.489943,,1796.66
7/06/2018,10:11:30,149,-43.489974,,1795.86
7/06/2018,10:11:31,146,-43.49002,,1794.96
7/06/2018,10:11:32,142,-43.490092,,1793.66
7/06/2018,10:11:33,138,-43.490174,,1792.66
7/06/2018,10:11:34,140,-43.490257,,1791.66
7/06/2018,10:11:35,140,-43.490347,,1790.36
7/06/2018,10:11:36,141,-43.490422,,1789.46
7/06/2018,10:11:37,142,-43.490499,,1788.56
